time,temperature_2m (°C),relative_humidity,cloudcover,windspeed_10m,pressure_msl,shortwave_radiation (W/m²),direct_radiation,diffuse_radiaton,Cell_Temp (°C),Solar_Power (kW),
2026-02-25T08:00,25.8,64,98,1.2,1012.9,281,168,85,34.58125,0.270230675,
2026-02-25T09:00,26.8,55,91,3.1,1013.2,464,385,112,41.3,0.4337472,
2026-02-25T10:00,28,48,97,5.9,1013,641,574,130,48.03125,0.581947875,
2026-02-25T11:00,28.8,43,100,6.8,1012.1,748,524,224,52.175,0.6666924,
2026-02-25T12:00,29.2,77,100,21,1012.1,615,54,226,48.41875,0.557389875,
2026-02-25T13:00,29.7,53,50,6.8,1010.3,625,330,234,49.23125,0.564421875,
2026-02-25T14:00,30.1,49,46,12.3,1009.1,633,411,240,49.88125,0.570000675,
2026-02-25T15:00,28.4,53,83,5.5,1009.3,379,345,216,40.24375,0.355890475,
2026-02-25T16:00,27,57,85,6.5,1010,130,137,162,31.0625,0.1268475,
2026-02-25T17:00,27.3,62,63,10.1,1009.8,96,79,90,30.3,0.0939648,
2026-02-25T18:00,25.9,68,55,4.6,1010.8,29,21,26,26.80625,0.028790475,
2026-02-25T19:00,24.9,71,95,3,1011.6,0,0,0,24.9,0,
2026-02-25T20:00,24.7,74,63,2,1012.8,0,0,0,24.7,0,
2026-02-25T21:00,24.1,75,37,1,1013.5,0,0,0,24.1,0,
2026-02-25T22:00,23.6,77,25,0.9,1013.8,0,0,0,23.6,0,
2026-02-25T23:00,23.1,82,28,1.5,1013.9,0,0,0,23.1,0,
2026-02-26T00:00,22.6,84,5,2.5,1013.1,0,0,0,22.6,0,
2026-02-26T01:00,22.5,86,21,1.5,1012.4,0,0,0,22.5,0,
2026-02-26T02:00,22.4,87,15,0.3,1011.7,0,0,0,22.4,0,
2026-02-26T03:00,22.3,89,5,0.2,1011.3,0,0,0,22.3,0,
2026-02-26T04:00,22.3,91,6,2.3,1011.2,0,0,0,22.3,0,
2026-02-26T05:00,21.9,97,7,1,1011.1,0,0,0,21.9,0,
2026-02-26T06:00,21.8,92,3,2.7,1011.9,0,0,0,21.8,0,
2026-02-26T07:00,22.5,84,15,3,1012.5,55,26,26,24.21875,0.055171875,
2026-02-26T08:00,24.7,68,2,1.7,1012.8,268,169,82,33.075,0.2593436,
2026-02-26T09:00,26.3,53,1,4,1012.9,505,400,105,42.08125,0.470495875,
2026-02-26T10:00,27,46,8,5.2,1012.4,623,591,119,46.46875,0.569499875,
2026-02-26T11:00,29.1,45,28,6.4,1011.5,677,723,124,50.25625,0.608606075,
2026-02-26T12:00,29.5,41,59,5.3,1010.2,700,687,177,51.375,0.62615,
2026-02-26T13:00,30.5,37,95,5.3,1008.7,789,660,190,55.15625,0.693826875,
2026-02-26T14:00,30.7,35,97,7.5,1007.4,662,413,241,51.3875,0.5921259,
2026-02-26T15:00,30.6,35,66,10.5,1006.9,530,163,230,47.1625,0.4830155,
2026-02-26T16:00,29.7,39,32,11.1,1007.2,379,168,158,41.54375,0.353919675,
2026-02-26T17:00,29.2,42,84,7.1,1007.5,163,161,85,34.29375,0.156940475,
2026-02-26T18:00,26.8,48,40,12,1008.9,37,28,27,27.95625,0.036562475,
2026-02-26T19:00,25.9,55,29,6.2,1009.8,0,0,0,25.9,0,
2026-02-26T20:00,24.9,58,4,4.7,1010.4,0,0,0,24.9,0,
2026-02-26T21:00,23.9,63,20,3.6,1011,0,0,0,23.9,0,
2026-02-26T22:00,22.9,66,22,0.8,1011.5,0,0,0,22.9,0,
2026-02-26T23:00,22.9,84,64,11.9,1011.7,0,0,0,22.9,0,
2026-02-27T00:00,22.6,85,21,9.1,1011.3,0,0,0,22.6,0,
2026-02-27T01:00,22.3,85,52,3.7,1010.6,0,0,0,22.3,0,
2026-02-27T02:00,22.2,84,52,7.8,1009.3,0,0,0,22.2,0,
2026-02-27T03:00,22.3,87,92,2.8,1009.1,0,0,0,22.3,0,
2026-02-27T04:00,22.1,91,65,3.2,1009,0,0,0,22.1,0,
2026-02-27T05:00,21.8,93,7,1.6,1009,0,0,0,21.8,0,
2026-02-27T06:00,21.7,90,4,1.1,1009.7,0,0,0,21.7,0,
2026-02-27T07:00,22.4,80,7,5,1010.4,49,30,26,23.93125,0.049209475,
2026-02-27T08:00,25.5,64,9,2.1,1010.8,193,190,79,31.53125,0.187957875,
2026-02-27T09:00,26.5,52,20,2.8,1011.3,371,396,109,38.09375,0.351568875,
2026-02-27T10:00,27.6,43,32,6,1011,616,549,144,46.85,0.5621616,
2026-02-27T11:00,29.1,40,60,8.9,1010.3,693,609,180,50.75625,0.621603675,
2026-02-27T12:00,29.6,38,52,6.9,1009.2,685,504,244,51.00625,0.613742875,
2026-02-27T13:00,30.5,35,12,6.8,1007.7,699,488,265,52.34375,0.622546875,
2026-02-27T14:00,31.1,31,27,8.6,1006.3,670,689,145,52.0375,0.5975395,
2026-02-27T15:00,31.2,32,27,9.8,1005.6,627,500,169,50.79375,0.562309275,
2026-02-27T16:00,30.5,33,38,10.8,1005.7,348,384,115,41.375,0.325206,
2026-02-27T17:00,30,33,65,11.7,1005.9,169,176,80,35.28125,0.162049875,
2026-02-27T18:00,28.6,44,70,15.9,1006.7,41,33,29,29.88125,0.040199475,
2026-02-27T19:00,27.2,65,54,10.6,1008.4,0,0,0,27.2,0,
2026-02-27T20:00,25.6,62,69,2.1,1009.3,0,0,0,25.6,0,
2026-02-27T21:00,25.3,62,23,6.1,1009.7,0,0,0,25.3,0,
2026-02-27T22:00,24.6,65,14,7.3,1009.7,0,0,0,24.6,0,
2026-02-27T23:00,23.9,70,2,3.4,1009.5,0,0,0,23.9,0,
2026-02-28T00:00,23.4,70,8,4.2,1008.9,0,0,0,23.4,0,
2026-02-28T01:00,23.1,71,25,1.9,1008.3,0,0,0,23.1,0,
2026-02-28T02:00,22.7,85,100,7.6,1008.5,0,0,0,22.7,0,
2026-02-28T03:00,22.4,86,45,8.3,1007.8,0,0,0,22.4,0,
2026-02-28T04:00,22.3,86,16,4,1008.1,0,0,0,22.3,0,
2026-02-28T05:00,21.9,91,70,2.3,1008.3,0,0,0,21.9,0,
2026-02-28T06:00,21.6,90,83,1.5,1009.3,0,0,0,21.6,0,
2026-02-28T07:00,22.5,84,41,3.3,1010.4,46,21,27,23.9375,0.0461955,
2026-02-28T08:00,24.7,64,0,2.7,1011,208,199,78,31.2,0.2028416,
2026-02-28T09:00,26,48,2,4.3,1011.5,408,406,109,38.75,0.38556,
2026-02-28T10:00,27.4,40,20,8.4,1011,612,605,123,46.525,0.5593068,
2026-02-28T11:00,29.2,35,20,8.9,1010.2,793,707,138,53.98125,0.701071475,
2026-02-28T12:00,30.6,32,34,9.8,1008.8,946,731,167,60.1625,0.8129451,
2026-02-28T13:00,31.5,29,63,11.3,1007.5,914,666,198,60.0625,0.7858115,
2026-02-28T14:00,32,29,61,13.2,1006.5,875,519,206,59.34375,0.754796875,
2026-02-28T15:00,32,28,53,14,1005.9,743,424,177,55.21875,0.653189875,
2026-02-28T16:00,31.3,28,35,13.1,1005.9,497,287,165,46.83125,0.453599475,
2026-02-28T17:00,30.6,28,4,16.4,1006.2,239,108,105,38.06875,0.226506275,
2026-02-28T18:00,28.9,36,7,13.8,1007.3,64,41,29,30.9,0.0624896,
2026-02-28T19:00,27.5,57,2,10.1,1008.8,0,0,0,27.5,0,
2026-02-28T20:00,26.3,61,0,4.4,1009.8,0,0,0,26.3,0,
2026-02-28T21:00,25.3,64,8,3.8,1010.6,0,0,0,25.3,0,
2026-02-28T22:00,24.4,64,13,3.1,1010.5,0,0,0,24.4,0,
2026-02-28T23:00,23.6,66,5,0.3,1010.4,0,0,0,23.6,0,
2026-03-01T00:00,23.1,69,4,3.4,1009.8,0,0,0,23.1,0,
2026-03-01T01:00,22.9,71,2,4,1008.9,0,0,0,22.9,0,
2026-03-01T02:00,22.5,75,0,2.7,1008,0,0,0,22.5,0,
2026-03-01T03:00,21.8,81,0,3.2,1008,0,0,0,21.8,0,
2026-03-01T04:00,21.1,85,0,3,1008.2,0,0,0,21.1,0,
2026-03-01T05:00,20.5,85,0,2.5,1008.5,0,0,0,20.5,0,
2026-03-01T06:00,19.9,83,0,2.1,1009.6,0,0,0,19.9,0,
2026-03-01T07:00,20.9,73,0,3.1,1010.6,68,35,26,23.025,0.0685372,
2026-03-01T08:00,25.8,62,0,3,1011.4,302,208,76,35.2375,0.2896331,
2026-03-01T09:00,27.3,49,0,3.5,1011.7,556,433,100,44.675,0.5122428,
2026-03-01T10:00,28.9,35,0,5.2,1011.5,767,635,113,52.86875,0.681498675,
2026-03-01T11:00,30.3,28,2,9.9,1010.6,927,788,120,59.26875,0.799931475,
2026-03-01T12:00,31.3,25,1,11.7,1009.3,1005,852,132,62.70625,0.853420875,
2026-03-01T13:00,32,24,1,9.5,1008.2,1012,858,131,63.625,0.855646,
2026-03-01T14:00,32.5,22,50,10.5,1007.1,932,776,132,61.625,0.795462,
2026-03-01T15:00,32.6,22,66,14.8,1006.4,775,626,123,56.81875,0.676361875,
2026-03-01T16:00,31.9,25,91,20.3,1006.9,529,409,119,48.43125,0.479419475,
2026-03-01T17:00,30.9,28,10,18.2,1007.3,250,143,94,38.7125,0.2362875,
2026-03-01T18:00,29.1,30,2,7.6,1008,62,32,31,31.0375,0.0605027,
2026-03-01T19:00,27,44,0,16.4,1009.3,0,0,0,27,0,
2026-03-01T20:00,25.7,56,2,3.1,1011,0,0,0,25.7,0,
2026-03-01T21:00,25,57,6,3.3,1011.9,0,0,0,25,0,
2026-03-01T22:00,23.7,59,11,4.2,1012.3,0,0,0,23.7,0,
2026-03-01T23:00,22.5,60,10,3.2,1012,0,0,0,22.5,0,
2026-03-02T00:00,21.7,61,45,2.5,1011.4,0,0,0,21.7,0,
2026-03-02T01:00,21.2,63,70,0.2,1010.7,0,0,0,21.2,0,
2026-03-02T02:00,21.1,66,42,0.8,1010.2,0,0,0,21.1,0,
2026-03-02T03:00,20.5,70,0,2.1,1009.9,0,0,0,20.5,0,
2026-03-02T04:00,20,73,84,2.4,1009.9,0,0,0,20,0,
2026-03-02T05:00,19.9,75,20,2.1,1010.1,0,0,0,19.9,0,
2026-03-02T06:00,20,72,9,2.4,1011.1,0,0,0,20,0,
2026-03-02T07:00,21.2,61,34,2.6,1011.9,67,36,26,23.29375,0.067457275,
2026-03-02T08:00,26,50,25,1.3,1012.6,299,211,76,35.34375,0.286628875,
2026-03-02T09:00,27.8,40,13,2.9,1012.9,548,434,100,44.925,0.5043244,
2026-03-02T10:00,29.8,30,30,5.2,1012.8,774,635,114,53.9875,0.6842547,
2026-03-02T11:00,31.3,24,2,10,1011.9,933,783,122,60.45625,0.800677275,
2026-03-02T12:00,32.3,22,0,12.5,1010.7,1014,863,125,63.9875,0.8558667,
2026-03-02T13:00,33.1,19,23,12,1009.5,1014,871,123,64.7875,0.8526219,
2026-03-02T14:00,33.5,18,67,15.3,1008.3,933,792,122,62.65625,0.792466875,
2026-03-02T15:00,33.4,19,59,16.5,1007.4,763,638,117,57.24375,0.664592075,
2026-03-02T16:00,32.7,20,4,15.9,1007.5,557,383,122,50.10625,0.501063275,
2026-03-02T17:00,31.5,23,10,15.3,1007.5,312,198,85,41.25,0.29172,
2026-03-02T18:00,29.2,29,4,15.9,1008.4,74,40,30,31.5125,0.0720723,
2026-03-02T19:00,26.7,32,0,8.9,1009.2,0,0,0,26.7,0,
2026-03-02T20:00,24.6,41,0,11.3,1010.8,0,0,0,24.6,0,
2026-03-02T21:00,23.8,56,0,3.8,1011.9,0,0,0,23.8,0,
2026-03-02T22:00,22.6,58,0,3.2,1012.2,0,0,0,22.6,0,
2026-03-02T23:00,21.9,61,0,2.2,1012,0,0,0,21.9,0,
2026-03-03T00:00,21.4,63,0,1.3,1011.6,0,0,0,21.4,0,
2026-03-03T01:00,21.2,67,0,2.6,1010.9,0,0,0,21.2,0,
2026-03-03T02:00,21.1,71,0,4,1010.6,0,0,0,21.1,0,
2026-03-03T03:00,20.6,74,1,3,1010.6,0,0,0,20.6,0,
2026-03-03T04:00,20.4,76,56,1.8,1010.8,0,0,0,20.4,0,
2026-03-03T05:00,20.1,79,0,2.3,1011.2,0,0,0,20.1,0,
2026-03-03T06:00,19.9,79,3,2.2,1012.2,0,0,0,19.9,0,
2026-03-03T07:00,21,71,45,3.1,1013.2,70,35,28,23.1875,0.0705075,
2026-03-03T08:00,24.8,60,74,3,1013.8,302,206,79,34.2375,0.2908411,
2026-03-03T09:00,26.8,48,43,4,1014.1,552,432,102,44.05,0.5099376,
2026-03-03T10:00,28.9,33,44,5.6,1013.9,763,637,114,52.74375,0.678326075,
2026-03-03T11:00,30.6,20,52,9.6,1012.9,916,787,124,59.225,0.7905996,
2026-03-03T12:00,31.7,18,64,11.9,1011.5,973,870,125,62.10625,0.828582475,
2026-03-03T13:00,32.2,16,86,12.7,1010.3,971,881,124,62.54375,0.825180075,
2026-03-03T14:00,32.4,18,78,15,1009.1,904,781,118,60.65,0.7750896,
2026-03-03T15:00,32.2,19,75,16.2,1008.5,657,637,122,52.73125,0.584122275,
2026-03-03T16:00,31.2,20,69,18.3,1008.3,464,411,116,45.7,0.4255808,
2026-03-03T17:00,30.2,21,98,17.3,1008.5,270,210,77,38.6375,0.2552715,
2026-03-03T18:00,28.5,25,80,15.6,1009.4,64,42,30,30.5,0.062592,
2026-03-03T19:00,26.6,28,82,13.3,1010.4,0,0,0,26.6,0,
2026-03-03T20:00,24.3,37,74,11,1011.7,0,0,0,24.3,0,
2026-03-03T21:00,23.3,52,70,2.8,1012.8,0,0,0,23.3,0,
2026-03-03T22:00,22.3,54,1,0.9,1013.1,0,0,0,22.3,0,
2026-03-03T23:00,21.8,58,0,0.2,1013,0,0,0,21.8,0,
2026-03-04T00:00,21.2,62,0,2.4,1012.5,0,0,0,21.2,0,
2026-03-04T01:00,20.7,66,0,3.4,1011.9,0,0,0,20.7,0,
2026-03-04T02:00,20.2,68,0,3.8,1011.5,0,0,0,20.2,0,
2026-03-04T03:00,19.5,70,0,3.1,1011.2,0,0,0,19.5,0,
2026-03-04T04:00,18.8,71,4,1.9,1011.4,0,0,0,18.8,0,
2026-03-04T05:00,18.8,75,16,1.5,1011.9,0,0,0,18.8,0,
2026-03-04T06:00,19.9,72,27,2.3,1012.8,0,0,0,19.9,0,
2026-03-04T07:00,21.7,64,30,3.5,1013.5,91,27,31,24.54375,0.091166075,
2026-03-04T08:00,23.5,62,9,4.3,1014.4,296,163,96,32.75,0.286824,
2026-03-04T09:00,25.2,45,7,5.9,1014.7,499,418,112,40.79375,0.467475675,
2026-03-04T10:00,26.8,28,32,9.6,1014.3,683,640,116,48.14375,0.619771275,
2026-03-04T11:00,28.2,23,49,11.3,1013.6,820,798,120,53.825,0.725454,
2026-03-04T12:00,29.3,21,55,10.4,1012.1,880,875,125,56.8,0.768064,
2026-03-04T13:00,30.3,20,23,9.6,1010.8,864,850,140,57.3,0.7523712,
2026-03-04T14:00,30.8,21,1,9.1,1009.6,787,792,125,55.39375,0.691320475,
2026-03-04T15:00,30.9,21,31,7.7,1008.5,664,550,151,51.65,0.5932176,
2026-03-04T16:00,30.6,19,95,7.8,1007.9,498,276,153,46.1625,0.4558443,
2026-03-04T17:00,29.9,23,20,3.5,1008.6,298,131,102,39.2125,0.2810587,
2026-03-04T18:00,28.3,25,17,2.9,1009.1,87,36,30,31.01875,0.084905475,
2026-03-04T19:00,26.3,33,13,9.4,1010.4,0,0,0,26.3,0,
2026-03-04T20:00,24.6,66,2,8.1,1011.9,0,0,0,24.6,0,
2026-03-04T21:00,23.7,68,0,3.6,1013.1,0,0,0,23.7,0,
2026-03-04T22:00,23,69,4,7.3,1013.6,0,0,0,23,0,
2026-03-04T23:00,22.5,73,13,5.4,1013.4,0,0,0,22.5,0,
2026-03-05T00:00,21.9,76,41,4.1,1012.8,0,0,0,21.9,0,
2026-03-05T01:00,21.5,77,38,2.7,1012.1,0,0,0,21.5,0,
2026-03-05T02:00,21.1,79,41,1.7,1011.5,0,0,0,21.1,0,
2026-03-05T03:00,20.7,83,23,1.7,1011.1,0,0,0,20.7,0,
2026-03-05T04:00,20.4,89,22,1,1011,0,0,0,20.4,0,
2026-03-05T05:00,20.5,89,6,2.3,1011.2,0,0,0,20.5,0,
2026-03-05T06:00,21.4,90,8,2.1,1012,0,0,0,21.4,0,
2026-03-05T07:00,22.8,81,11,3.6,1012.7,79,35,30,25.26875,0.078915075,
2026-03-05T08:00,24.3,70,9,4.2,1013.2,261,207,81,32.45625,0.253215675,
2026-03-05T09:00,26.1,55,5,5,1013.3,453,409,115,40.25625,0.425355675,
2026-03-05T10:00,28,39,5,6.9,1012.7,647,625,122,48.21875,0.586909875,
2026-03-05T11:00,29.8,30,2,9.8,1011.9,811,785,125,55.14375,0.713213675,
2026-03-05T12:00,31.2,26,3,12.6,1010.6,925,832,138,60.10625,0.795106875,
2026-03-05T13:00,32.5,25,0,12,1009,972,850,132,62.875,0.824742,
2026-03-05T14:00,33.2,23,0,6.6,1007.9,922,800,117,62.0125,0.7854979,
2026-03-05T15:00,33.3,20,3,9.4,1006.8,773,654,110,57.45625,0.672645275,
2026-03-05T16:00,33,20,0,13.5,1006.8,561,453,98,50.53125,0.503707875,
2026-03-05T17:00,32,20,12,16.9,1007.3,323,217,79,42.09375,0.300914875,
2026-03-05T18:00,30.1,25,0,14.6,1008,91,43,29,32.94375,0.088108475,
2026-03-05T19:00,27.7,30,0,13.5,1009.2,0,0,0,27.7,0,
2026-03-05T20:00,25.5,66,0,8.7,1010.7,0,0,0,25.5,0,
2026-03-05T21:00,24,67,0,3.5,1011.7,0,0,0,24,0,
2026-03-05T22:00,22.8,68,0,3.2,1011.7,0,0,0,22.8,0,
2026-03-05T23:00,21.8,71,0,3.9,1011.4,0,0,0,21.8,0,
2026-03-06T00:00,21.2,70,0,4.3,1010.9,0,0,0,21.2,0,
2026-03-06T01:00,20.8,71,0,4,1010,0,0,0,20.8,0,
2026-03-06T02:00,20.4,72,0,3.4,1009.3,0,0,0,20.4,0,
2026-03-06T03:00,19.9,73,0,2.1,1009,0,0,0,19.9,0,
2026-03-06T04:00,19.4,75,0,2.3,1009.2,0,0,0,19.4,0,
2026-03-06T05:00,19.7,78,0,2.7,1009.5,0,0,0,19.7,0,
2026-03-06T06:00,21.1,77,0,2.2,1010.4,0,0,0,21.1,0,
2026-03-06T07:00,23.3,67,0,3.6,1011.4,91,40,29,26.14375,0.090583675,
2026-03-06T08:00,25.5,51,0,2.7,1012.2,297,221,77,34.78125,0.285379875,
2026-03-06T09:00,27.4,39,0,4.2,1012.6,513,447,100,43.43125,0.475179075,
2026-03-06T10:00,29.4,32,0,4.9,1012.3,729,646,115,52.18125,0.649739475,
2026-03-06T11:00,31,29,0,5.7,1011.4,903,792,122,59.21875,0.779401875,
2026-03-06T12:00,32.4,25,0,7,1009.8,1000,868,127,63.65,0.8454,
2026-03-06T13:00,33.5,21,0,8.2,1008.2,1016,869,126,65.25,0.852424,
2026-03-06T14:00,34.1,19,0,8.8,1006.9,943,793,122,63.56875,0.797518675,
2026-03-06T15:00,34.1,18,0,7.2,1006,793,649,113,58.88125,0.685528675,
2026-03-06T16:00,33.5,18,2,9.1,1005.7,582,453,98,51.6875,0.5198715,
2026-03-06T17:00,32.5,19,0,8.1,1006.2,338,223,77,43.0625,0.3135795,
2026-03-06T18:00,30.9,22,0,7.7,1007,95,42,30,33.86875,0.091629875,
2026-03-06T19:00,29,29,0,14.1,1008.2,0,0,0,29,0,
2026-03-06T20:00,27.1,46,0,7.1,1010.1,0,0,0,27.1,0,
2026-03-06T21:00,25.4,45,0,4.7,1011,0,0,0,25.4,0,
2026-03-06T22:00,23.7,45,0,2.7,1010.8,0,0,0,23.7,0,
2026-03-06T23:00,22.3,49,0,0.9,1010.7,0,0,0,22.3,0,
2026-03-07T00:00,21.5,51,0,0.3,1010.3,0,0,0,21.5,0,
2026-03-07T01:00,21,52,0,1.5,1009.7,0,0,0,21,0,
2026-03-07T02:00,20.7,54,0,4,1009.3,0,0,0,20.7,0,
2026-03-07T03:00,20.3,56,0,4.7,1009,0,0,0,20.3,0,
2026-03-07T04:00,20,58,0,3.6,1009.2,0,0,0,20,0,
2026-03-07T05:00,20.4,64,0,2.6,1009.4,0,0,0,20.4,0,
2026-03-07T06:00,22,65,0,1.2,1010.4,0,0,0,22,0,
2026-03-07T07:00,24.3,58,0,0.9,1011.1,92,40,29,27.175,0.0911996,
2026-03-07T08:00,26.4,49,0,2,1011.8,299,218,77,35.74375,0.286150475,
2026-03-07T09:00,28.2,39,0,4.2,1012.1,517,439,102,44.35625,0.476971275,
2026-03-07T10:00,30,32,24,6.5,1011.8,736,639,116,53,0.653568,
2026-03-07T11:00,31.5,27,40,7.4,1011,912,784,126,60,0.78432,
2026-03-07T12:00,32.9,24,70,7.7,1009.5,1009,869,127,64.43125,0.849855475,
2026-03-07T13:00,34.1,21,86,9.1,1008.1,1021,871,126,66.00625,0.853530475,
2026-03-07T14:00,34.7,18,92,10.6,1007,949,794,123,64.35625,0.799603675,
2026-03-07T15:00,34.5,17,91,10.9,1006.1,804,653,113,59.625,0.692646,
2026-03-07T16:00,33.7,17,100,11.2,1006.1,600,464,95,52.45,0.53412,
2026-03-07T17:00,32.5,19,29,14.3,1006.8,354,189,91,43.5625,0.3277155,
2026-03-07T18:00,30.8,23,0,5.8,1007.6,101,41,30,33.95625,0.097381675,
2026-03-07T19:00,28.7,36,2,15.6,1009.2,0,0,0,28.7,0,
2026-03-07T20:00,26.8,45,2,5.9,1010.9,0,0,0,26.8,0,
2026-03-07T21:00,25.2,48,1,5.9,1011.7,0,0,0,25.2,0,
2026-03-07T22:00,23.9,52,0,2.8,1012.1,0,0,0,23.9,0,
2026-03-07T23:00,22.8,54,0,0.6,1011.9,0,0,0,22.8,0,
2026-03-08T00:00,22,55,0,0.6,1011.3,0,0,0,22,0,
2026-03-08T01:00,21.5,57,0,0.5,1010.7,0,0,0,21.5,0,
2026-03-08T02:00,21.1,58,0,1.2,1010.1,0,0,0,21.1,0,
2026-03-08T03:00,20.8,61,0,1.7,1009.7,0,0,0,20.8,0,
2026-03-08T04:00,20.6,63,0,1.7,1010,0,0,0,20.6,0,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
